SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Senior,Normal,Current,Severe,Severe,Football,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,TenThou,False,True,Suburb,TenThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
Prole,False,Adolescent,Adventurous,Older,Severe,Severe,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,TenThou,TenThou,False,Million,Poor,False,TenThou,Many
UpperMiddle,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,TwentyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Rural,Thousand,TenThou,True,Thousand,Poor,True,Thousand,Many
Prole,False,Adult,Normal,Older,Severe,Severe,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,TenThou,HundredThou,True,HundredThou,Poor,True,Thousand,One
Prole,False,Senior,Normal,Older,Severe,Severe,EggShell,SportsCar,True,FiftyThou,Poor,SubStandard,True,Thousand,FiveThou,False,False,City,TenThou,TenThou,True,HundredThou,Poor,False,Thousand,Many
Prole,False,Adult,Normal,Older,Severe,Severe,Football,Economy,False,TwentyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,City,HundredThou,HundredThou,False,Million,Fair,False,Thousand,One
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
UpperMiddle,False,Senior,Cautious,Current,None,None,Football,Luxury,True,TwentyThou,Normal,Normal,True,Thousand,FiftyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,Moderate,Moderate,Football,Luxury,True,FiftyThou,Poor,Normal,False,HundredThou,FiftyThou,False,False,Secure,TenThou,HundredThou,False,Thousand,Fair,True,Thousand,Zero
Prole,False,Senior,Normal,Current,None,None,Football,Economy,False,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,City,Thousand,TenThou,False,Thousand,Good,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Moderate,Moderate,EggShell,SportsCar,False,Domino,Poor,SubStandard,False,TenThou,FiveThou,False,True,Secure,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Many
Prole,False,Adult,Adventurous,Older,Severe,Severe,Football,FamilySedan,False,TwentyThou,Poor,Normal,False,TenThou,TenThou,False,False,City,TenThou,HundredThou,False,TenThou,Fair,False,Thousand,One
Prole,False,Adult,Cautious,Current,None,None,EggShell,Economy,False,TwentyThou,Excellent,Normal,False,Thousand,TenThou,False,False,Rural,Thousand,TenThou,False,Thousand,Good,True,Thousand,Zero
Prole,False,Senior,Cautious,Older,None,None,Tank,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,True,City,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
Prole,False,Senior,Normal,Current,Moderate,Moderate,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,HundredThou,TwentyThou,False,False,City,TenThou,HundredThou,True,Thousand,Poor,True,Thousand,Many
Middle,False,Senior,Cautious,Older,None,None,Football,FamilySedan,False,Domino,Normal,Normal,True,Thousand,FiveThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Middle,False,Adult,Adventurous,Older,Moderate,Moderate,Football,FamilySedan,False,TwentyThou,Poor,Normal,False,TenThou,FiveThou,False,False,Suburb,TenThou,TenThou,True,Thousand,Fair,False,Thousand,Zero
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
Prole,False,Adolescent,Adventurous,Current,None,None,EggShell,Economy,False,FiftyThou,Excellent,Expert,False,Thousand,TenThou,False,False,City,Thousand,TenThou,True,Thousand,Fair,True,Thousand,One
UpperMiddle,False,Senior,Normal,Current,None,None,Football,FamilySedan,False,Domino,Normal,Normal,False,Thousand,TenThou,False,True,Suburb,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
Middle,False,Adolescent,Normal,Current,None,None,EggShell,FamilySedan,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Rural,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Adventurous,Current,None,None,Football,Economy,False,FiveThou,Normal,Normal,False,Thousand,TenThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Prole,False,Adult,Cautious,Older,None,None,EggShell,SportsCar,False,FiveThou,Normal,Normal,False,Thousand,TenThou,False,True,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Normal,Current,None,None,Football,FamilySedan,True,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
Prole,False,Adolescent,Adventurous,Older,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,One
Prole,False,Adult,Cautious,Older,None,None,EggShell,Economy,False,FiveThou,Normal,Normal,False,Thousand,FiveThou,False,True,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adolescent,Normal,Older,Mild,Mild,Football,FamilySedan,False,FiveThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
Prole,False,Adult,Cautious,Older,None,None,EggShell,SportsCar,False,FiveThou,Excellent,Expert,False,Thousand,TenThou,False,True,City,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
Prole,False,Adult,Cautious,Older,None,None,EggShell,SportsCar,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,True,Rural,Thousand,TenThou,False,Thousand,Poor,True,Thousand,Zero
Middle,False,Senior,Normal,Older,None,None,Tank,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,False,Suburb,Thousand,TenThou,False,Thousand,Good,False,Thousand,Zero
Prole,False,Adolescent,Normal,Current,None,None,Football,Economy,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,City,Thousand,TenThou,False,Thousand,Good,True,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Rural,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
Prole,False,Adult,Adventurous,Current,None,None,Football,Economy,False,FiveThou,Excellent,Normal,False,Thousand,TenThou,False,False,City,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,FiveThou,Normal,Normal,False,Thousand,TwentyThou,False,False,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Suburb,Thousand,TenThou,True,Thousand,Good,True,Thousand,Many
Middle,False,Adolescent,Normal,Older,Severe,Severe,Tank,FamilySedan,False,TwentyThou,Poor,SubStandard,False,TenThou,TenThou,False,False,Suburb,HundredThou,HundredThou,True,Thousand,Good,False,Thousand,Many
UpperMiddle,False,Adult,Normal,Current,None,None,Football,Luxury,True,TwentyThou,Excellent,Expert,False,Thousand,FiftyThou,False,True,Rural,Thousand,TenThou,True,Thousand,Fair,True,Thousand,Zero
Prole,False,Adolescent,Normal,Older,None,None,Football,Economy,False,FiftyThou,Excellent,Expert,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Good,False,Thousand,Zero
Middle,False,Adult,Adventurous,Current,None,None,Football,FamilySedan,True,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,TenThou,False,Thousand,Excellent,True,Thousand,Many
Prole,False,Senior,Normal,Older,None,None,EggShell,Economy,False,TwentyThou,Excellent,Expert,True,Thousand,FiveThou,False,True,City,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiveThou,Normal,Normal,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Prole,False,Senior,Cautious,Older,None,None,EggShell,Economy,False,FiveThou,Excellent,Normal,True,Thousand,FiveThou,False,True,City,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Zero
Prole,False,Adolescent,Normal,Older,Severe,Severe,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,TenThou,FiveThou,False,False,Rural,TenThou,TenThou,True,TenThou,Poor,False,Thousand,Many
Middle,False,Adolescent,Cautious,Current,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,One
Middle,False,Adolescent,Adventurous,Current,None,None,Football,FamilySedan,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
UpperMiddle,False,Senior,Cautious,Current,None,None,Football,SportsCar,False,FiftyThou,Normal,Normal,True,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Middle,False,Adult,Normal,Older,Mild,None,Tank,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,Rural,Thousand,TenThou,False,Thousand,Good,True,Thousand,Zero
Prole,False,Adult,Cautious,Older,None,None,Football,FamilySedan,False,TwentyThou,Excellent,Expert,False,Thousand,TwentyThou,False,True,Rural,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
Middle,True,Adolescent,Normal,Older,None,None,EggShell,Economy,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,True,Suburb,Thousand,Thousand,False,Thousand,Poor,False,Thousand,One
Middle,False,Adult,Normal,Current,Moderate,Moderate,Football,FamilySedan,False,FiftyThou,Poor,SubStandard,False,HundredThou,TwentyThou,False,False,Secure,Thousand,HundredThou,True,Thousand,Good,True,TenThou,Many
Prole,False,Adult,Normal,Older,None,None,EggShell,SportsCar,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,False,City,Thousand,TenThou,False,Thousand,Poor,False,Thousand,Zero
Prole,False,Adult,Normal,Older,Mild,Mild,Football,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Rural,Thousand,TenThou,False,Thousand,Fair,False,Thousand,One
Prole,False,Senior,Cautious,Older,None,None,EggShell,Economy,False,TwentyThou,Excellent,Expert,True,Thousand,FiveThou,False,True,City,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Normal,Older,Moderate,Severe,EggShell,FamilySedan,False,TwentyThou,Normal,Normal,False,TenThou,FiveThou,False,False,Suburb,Thousand,TenThou,True,HundredThou,Fair,False,TenThou,Zero
Middle,False,Senior,Normal,Older,None,None,EggShell,Economy,False,FiftyThou,Excellent,Expert,True,Thousand,FiveThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,Severe,Severe,Football,Luxury,True,TwentyThou,Poor,Normal,False,HundredThou,FiftyThou,False,True,Suburb,HundredThou,Million,True,Thousand,Good,True,Thousand,Many
Prole,False,Senior,Normal,Older,None,None,EggShell,Economy,False,TwentyThou,Normal,Normal,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,False,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Senior,Cautious,Current,None,None,Tank,Luxury,True,TwentyThou,Excellent,Normal,True,Thousand,FiftyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Zero
Middle,False,Senior,Normal,Older,None,None,Football,FamilySedan,False,TwentyThou,Excellent,Expert,False,Thousand,TenThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Poor,False,Thousand,Zero
Middle,False,Adolescent,Adventurous,Older,None,None,Tank,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Many
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,False,City,Thousand,TenThou,True,Thousand,Poor,False,Thousand,Zero
Prole,False,Adult,Adventurous,Older,Mild,Mild,EggShell,Economy,False,TwentyThou,Poor,SubStandard,False,Thousand,TenThou,False,False,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,Domino,Normal,Normal,False,Thousand,FiveThou,False,True,City,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Normal,Older,Mild,Mild,EggShell,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,Rural,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
Middle,False,Adult,Cautious,Current,None,None,Football,FamilySedan,True,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Prole,False,Adult,Cautious,Older,None,None,Football,FamilySedan,False,TwentyThou,Normal,Normal,False,Thousand,TenThou,False,True,City,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Senior,Cautious,Older,None,None,EggShell,SportsCar,False,FiveThou,Excellent,Expert,True,Thousand,TenThou,False,True,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,FiveThou,Excellent,Expert,False,Thousand,TwentyThou,False,False,Secure,Thousand,TenThou,True,Thousand,Good,False,Thousand,Zero
Prole,False,Senior,Adventurous,Older,Severe,Severe,EggShell,Economy,False,FiftyThou,Poor,Normal,False,TenThou,FiveThou,False,False,City,TenThou,TenThou,False,HundredThou,Poor,False,TenThou,Many
Middle,False,Adult,Cautious,Older,None,None,EggShell,Economy,False,Domino,Normal,Normal,False,Thousand,FiveThou,False,True,Secure,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Senior,Cautious,Current,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,True,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
UpperMiddle,False,Adult,Adventurous,Current,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,TenThou,False,False,City,Thousand,Thousand,True,Thousand,Poor,True,Thousand,One
UpperMiddle,False,Senior,Adventurous,Current,Severe,Severe,Football,Luxury,True,FiftyThou,Poor,SubStandard,False,HundredThou,FiftyThou,False,True,Secure,HundredThou,HundredThou,True,Thousand,Excellent,True,Thousand,Many
Prole,False,Adult,Normal,Older,Moderate,Moderate,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Poor,False,Thousand,Many
Prole,False,Adult,Cautious,Older,None,None,Tank,FamilySedan,False,FiftyThou,Excellent,Normal,False,Thousand,TenThou,False,True,City,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
Middle,False,Adolescent,Cautious,Current,None,None,EggShell,Economy,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Secure,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
UpperMiddle,False,Senior,Normal,Current,Severe,Severe,EggShell,SportsCar,True,FiftyThou,Poor,SubStandard,False,Thousand,TwentyThou,False,True,Suburb,HundredThou,HundredThou,True,HundredThou,Poor,True,Thousand,Many
Prole,False,Senior,Cautious,Current,None,None,EggShell,SportsCar,True,FiftyThou,Excellent,Expert,True,Thousand,TwentyThou,False,True,City,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
UpperMiddle,False,Adult,Cautious,Older,None,None,Tank,Luxury,False,TwentyThou,Normal,Normal,False,Thousand,FiftyThou,False,True,Secure,Thousand,TenThou,True,Thousand,Excellent,True,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,City,Thousand,TenThou,True,Thousand,Good,False,Thousand,Many
Prole,False,Adolescent,Psychopath,Older,None,None,Tank,FamilySedan,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,False,City,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
Middle,False,Adolescent,Adventurous,Current,None,None,EggShell,FamilySedan,False,TwentyThou,Poor,Normal,False,Thousand,TwentyThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
Middle,False,Adult,Adventurous,Older,None,None,Football,FamilySedan,False,FiftyThou,Excellent,Normal,False,Thousand,TenThou,False,False,City,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
Prole,False,Senior,Normal,Older,None,None,Football,FamilySedan,False,FiftyThou,Normal,Normal,True,Thousand,TwentyThou,False,False,City,Thousand,TenThou,True,Thousand,Good,False,Thousand,Zero
Prole,False,Adult,Normal,Older,None,None,EggShell,Economy,False,FiveThou,Normal,Normal,False,Thousand,TenThou,False,True,Rural,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
UpperMiddle,False,Adult,Normal,Current,Severe,Severe,Football,FamilySedan,False,TwentyThou,Poor,SubStandard,False,HundredThou,TwentyThou,False,False,Secure,TenThou,HundredThou,True,Thousand,Good,True,Thousand,Many
UpperMiddle,False,Adult,Adventurous,Current,Mild,Mild,EggShell,Luxury,True,TwentyThou,Poor,SubStandard,False,Thousand,FiftyThou,False,False,Suburb,Thousand,TenThou,True,Thousand,Fair,True,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,EggShell,SportsCar,False,TwentyThou,Poor,SubStandard,False,Thousand,TenThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
Middle,False,Adult,Normal,Older,None,None,EggShell,SportsCar,False,Domino,Excellent,Expert,False,Thousand,FiveThou,False,False,Secure,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
Middle,False,Adult,Normal,Older,None,None,Tank,FamilySedan,False,FiftyThou,Normal,Normal,False,Thousand,TenThou,False,False,Suburb,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
Prole,False,Adult,Cautious,Older,Mild,Mild,EggShell,Economy,False,FiftyThou,Poor,SubStandard,False,Thousand,FiveThou,False,True,City,Thousand,Thousand,False,Thousand,Poor,False,Thousand,One
UpperMiddle,False,Adult,Normal,Current,None,None,EggShell,SportsCar,True,FiveThou,Normal,Normal,False,Thousand,TwentyThou,False,True,Suburb,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
