,SocioEcon,GoodStudent,Age,RiskAversion,VehicleYear,Accident,ThisCarDam,RuggedAuto,MakeModel,Antilock,Mileage,DrivQuality,DrivingSkill,SeniorTrain,ThisCarCost,CarValue,Theft,AntiTheft,HomeBase,OtherCarCost,PropCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
2469,2,1,1,2,0,1,1,0,1,1,3,2,2,1,0,1,1,0,3,0,1,0,0,2,0,0,0
2470,0,1,2,3,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2471,2,1,2,2,1,0,0,2,2,1,2,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0
2472,2,1,1,2,0,0,0,1,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0
2473,0,1,1,2,0,3,3,0,1,1,2,0,0,1,1,1,1,1,1,2,2,0,0,0,0,0,2
2474,1,1,1,2,1,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
2475,0,1,1,3,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
2476,2,1,2,3,0,0,0,1,3,0,1,2,2,0,0,3,1,0,0,0,1,1,0,2,0,0,0
2477,0,1,1,3,1,0,0,1,1,1,1,2,2,1,0,0,1,0,1,0,1,1,0,1,1,0,0
2478,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
2479,1,1,1,2,0,0,0,0,2,0,2,1,1,1,0,2,1,1,0,0,0,0,0,2,0,0,0
2480,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,2,1,0,2
2481,2,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,1,0,2,0,0,1,0,3,0,0,0
2482,1,1,1,2,1,1,0,2,2,1,1,0,0,1,0,0,1,0,2,0,1,0,0,2,1,0,2
2483,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,1,1,0,0,1,0,0
2484,1,1,2,3,0,0,0,1,2,1,2,1,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0
2485,0,1,2,2,1,0,0,0,0,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,2
2486,2,1,1,1,0,0,0,1,2,0,1,2,2,1,0,2,1,0,1,0,1,0,0,3,0,0,0
2487,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,1,2,0,1,0,0,1,1,0,2
2488,0,1,1,1,0,0,0,1,1,1,2,2,1,1,0,1,1,1,1,0,0,1,0,2,0,0,1
2489,0,1,1,3,1,3,3,0,0,1,2,0,0,1,1,0,1,0,1,2,2,1,3,0,1,0,1
2490,2,1,0,2,0,0,0,0,2,1,0,1,1,1,0,2,1,1,3,0,0,0,0,2,0,0,0
2491,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,2,1,1,2,0,0,0,0,1,0,0,0
2492,0,1,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
2493,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,3,0,0,0,0,2,0,0,0
2494,2,1,1,2,0,0,0,2,3,0,2,1,1,1,0,3,1,0,0,0,1,0,0,3,0,0,0
2495,1,1,1,1,1,0,0,2,2,1,2,1,1,1,0,0,1,1,3,0,0,0,0,2,1,0,1
2496,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,0,0
2497,1,1,1,3,1,0,0,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2498,0,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,2
2499,3,1,1,3,0,0,0,2,4,0,1,0,0,1,0,4,1,0,0,0,1,0,0,3,0,0,1
2500,1,1,1,0,0,0,0,1,2,1,1,2,2,1,0,2,1,1,1,0,1,0,0,3,0,0,0
2501,0,1,1,3,1,0,0,0,0,1,1,1,1,1,0,1,1,0,2,0,0,1,0,1,0,0,0
2502,0,1,1,2,1,2,2,0,1,1,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,2
2503,2,1,0,1,1,0,0,0,2,1,2,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0
2504,2,1,1,2,0,0,0,2,3,0,1,1,1,1,0,3,1,0,2,0,0,0,0,3,0,0,0
2505,0,1,1,3,1,0,0,1,2,1,0,2,1,1,0,2,1,0,3,0,1,0,0,2,1,0,0
2506,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,2,0,1,0,0,0,1,0,0
2507,0,1,0,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2508,0,1,1,2,1,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,1,0,0,1,1,0,0
2509,1,1,1,1,1,0,0,0,2,1,1,2,2,1,0,0,1,1,2,0,0,1,0,0,1,0,0
2510,1,1,1,2,0,0,0,0,2,1,2,1,1,1,0,2,1,1,3,0,0,0,0,0,0,0,0
2511,1,1,1,3,0,0,0,1,2,0,2,1,1,1,0,2,1,0,3,0,0,0,0,1,0,0,0
2512,1,0,0,2,1,3,3,1,1,1,1,0,0,1,1,1,1,0,2,1,2,0,0,1,1,1,2
2513,2,1,2,2,0,0,0,0,0,0,2,1,1,1,0,2,1,0,2,0,0,0,0,2,0,0,0
2514,0,1,2,3,0,0,0,1,2,0,2,1,1,0,0,2,1,0,1,0,0,1,0,2,0,0,0
2515,0,1,1,1,1,0,0,0,1,1,1,2,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1
2516,2,1,1,2,0,3,3,0,0,0,1,0,0,1,2,2,1,0,2,2,2,0,3,0,0,1,2
2517,1,1,0,1,1,3,3,1,2,1,2,0,0,1,1,1,1,1,1,1,1,0,0,2,0,2,2
2518,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,1,0,0
2519,1,1,1,3,1,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0
2520,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,2
2521,2,1,1,1,0,0,0,1,2,1,1,1,1,1,0,2,1,1,0,0,0,0,0,2,0,0,0
2522,2,1,1,2,0,0,0,2,3,0,2,0,0,1,0,3,1,0,0,0,1,0,0,3,0,0,2
2523,1,0,0,2,1,1,1,1,2,1,2,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2
2524,1,1,1,1,0,0,0,0,0,0,0,2,2,1,0,2,1,1,2,0,0,1,0,0,0,0,1
2525,2,1,0,2,1,0,0,1,3,1,2,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
2526,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2527,0,1,1,2,1,1,0,1,2,1,2,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,2
2528,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,0,0,0,1,0,0
2529,1,1,1,2,1,3,3,1,2,1,3,0,0,1,1,0,1,1,2,0,1,1,0,1,1,1,2
2530,2,1,2,3,1,0,0,1,3,0,2,2,2,0,0,3,1,0,0,0,0,1,0,3,0,0,0
2531,2,1,2,3,1,0,0,0,1,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2532,1,1,1,1,1,1,0,1,2,1,2,0,1,1,0,0,1,1,2,0,1,0,0,1,1,0,2
2533,2,1,1,3,0,0,0,1,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,1
2534,0,1,1,3,1,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
2535,0,1,1,2,1,0,0,0,0,1,1,1,1,1,0,2,1,1,1,0,0,1,0,0,1,0,0
2536,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
2537,1,1,1,2,1,2,3,0,0,1,2,0,0,1,1,1,1,1,2,0,1,0,3,1,1,0,2
2538,1,1,1,3,1,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,1,0,0,1,1,0,0
2539,0,1,1,2,1,2,2,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,2,0,1,0,1
2540,1,1,1,0,1,0,0,0,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,2
2541,0,1,2,3,0,2,2,1,1,1,2,0,0,0,0,0,1,0,1,2,2,1,0,2,0,0,1
2542,1,1,2,3,0,0,0,2,2,1,3,2,1,0,0,2,1,0,3,0,0,0,0,3,0,0,0
2543,2,1,1,2,0,0,0,1,2,0,2,1,1,1,0,2,1,0,0,0,1,0,0,2,0,0,0
2544,0,1,1,3,0,0,0,0,1,1,2,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
2545,1,1,1,2,1,0,0,2,2,1,2,0,0,1,0,1,1,1,0,0,0,0,0,2,1,0,2
2546,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0
2547,2,1,2,2,0,0,0,2,3,1,2,2,2,1,0,3,1,0,0,0,0,0,0,3,0,0,0
2548,0,1,1,3,1,0,0,0,1,1,2,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2549,1,1,1,2,1,0,0,1,2,1,1,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,2
2550,2,1,0,2,0,0,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,2
2551,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0
2552,0,1,2,2,1,0,0,0,1,1,1,0,0,1,0,1,1,0,2,0,0,0,0,1,1,0,2
2553,2,1,1,1,0,0,0,1,2,0,2,2,2,1,0,2,1,0,3,0,0,0,0,2,0,0,2
2554,1,1,1,2,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2
2555,0,1,1,3,1,0,0,0,1,1,0,1,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0
2556,2,1,1,2,0,2,2,1,2,1,1,0,0,1,2,2,1,0,3,1,2,0,0,1,0,0,2
2557,0,1,2,3,1,0,0,0,1,1,1,2,1,0,0,0,1,0,3,0,1,0,0,1,1,0,0
2558,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,3,1,1,1,0,0,0,0,1,0,0,2
2559,2,1,1,2,0,0,0,0,2,1,2,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2
2560,1,0,0,3,1,3,3,1,2,1,2,0,0,1,2,2,1,0,0,1,2,0,0,2,1,0,1
2561,1,1,1,2,1,0,0,1,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,2
2562,1,1,1,2,0,0,0,0,2,1,2,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0
2563,0,1,1,1,1,0,0,0,1,1,3,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
2564,1,1,1,1,1,3,3,1,2,1,1,0,0,1,1,0,1,1,1,2,2,0,0,2,0,0,2
2565,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,0,1,1,2,0,0,1,0,1,1,0,0
2566,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,1,0,1
2567,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,2,1,1,3,0,0,0,0,2,1,0,0
2568,2,1,2,2,1,0,0,2,3,1,0,1,1,1,0,3,1,1,0,0,0,0,0,2,1,0,0
2569,2,1,2,2,0,0,0,2,3,0,3,1,1,0,0,3,1,0,2,0,0,0,0,3,0,0,0
2570,0,1,1,2,1,0,0,0,0,1,2,2,2,1,0,2,1,1,1,0,0,1,0,2,0,0,0
2571,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,2,0,0,0,0,1,0,0,2
2572,0,1,2,2,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,2
2573,0,1,1,1,1,3,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
2574,2,1,2,3,0,0,0,1,2,1,1,1,1,0,0,2,1,0,0,0,0,1,0,3,0,0,0
2575,1,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,0,2,0,0,0,0,3,0,0,0
2576,1,1,1,2,1,3,3,1,2,1,2,0,0,1,1,0,1,1,2,1,2,0,0,2,1,0,0
2577,2,1,2,3,0,0,0,1,3,0,2,1,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0
2578,1,1,1,2,1,3,3,1,1,1,2,0,0,1,1,0,1,1,2,0,1,0,0,2,1,0,2
2579,0,1,2,3,0,0,0,1,1,1,3,1,1,0,0,1,1,0,1,0,1,0,0,2,0,0,0
2580,1,1,1,2,1,3,1,2,2,1,1,0,0,1,0,1,1,1,3,1,1,0,0,2,1,0,2
2581,1,1,1,2,1,3,2,2,2,1,3,1,1,1,1,0,1,1,2,2,2,0,0,3,0,0,0
2582,0,1,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,2,0,0,0
2583,2,1,1,2,0,0,0,0,0,1,2,1,1,1,0,2,1,0,3,0,0,0,0,2,0,0,0
2584,0,1,1,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,3,1,2,1,3,0,1,0,1
2585,1,1,1,3,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,1,0,0,3,0,0,0
2586,2,1,1,3,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,1
2587,1,1,1,2,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,1
2588,1,1,1,2,1,0,0,1,2,1,3,1,1,1,0,0,1,0,2,0,1,0,0,2,1,0,0
2589,2,1,1,2,0,0,0,0,3,0,1,1,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0
2590,1,1,1,2,1,1,1,1,2,1,1,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,0
2591,2,1,1,2,0,3,3,1,2,0,3,0,0,1,2,2,1,0,2,1,2,0,0,3,0,2,2
2592,2,1,1,2,1,3,3,1,2,1,1,0,0,1,1,0,1,0,0,1,1,0,3,1,1,0,2
2593,2,1,0,3,0,0,0,2,2,0,3,2,1,1,0,2,1,0,0,0,0,1,0,3,0,0,0
2594,2,1,1,2,0,0,0,1,2,1,3,1,1,1,0,2,1,0,2,0,1,0,0,3,0,0,0
2595,0,1,0,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,3,0,1,1,0,1,1,0,2
2596,2,0,0,1,0,0,0,1,2,0,0,2,1,1,0,2,1,1,1,0,1,0,0,2,0,0,0
2597,2,1,0,1,0,0,0,1,1,1,1,2,1,1,0,2,1,1,3,0,0,0,0,2,0,0,1
2598,0,1,0,2,0,3,3,1,1,1,2,0,0,1,1,1,1,0,1,2,2,0,0,3,0,3,2
2599,0,1,1,2,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
2600,1,1,0,2,0,2,2,1,2,0,1,0,0,1,2,2,1,1,2,1,2,0,0,2,0,0,2
2601,2,1,1,2,0,0,0,1,3,0,2,1,1,1,0,3,1,0,2,0,0,0,0,2,0,0,0
2602,1,1,1,1,0,0,0,1,2,0,0,1,1,1,0,2,1,1,2,0,1,0,0,3,0,0,2
2603,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,2
2604,1,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,1,0,0,1,0,0
2605,0,1,1,2,1,0,0,0,1,1,1,0,0,1,0,1,1,1,3,0,1,0,0,0,1,0,2
2606,0,1,2,2,1,0,0,0,1,1,3,2,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0
2607,1,1,1,2,1,2,1,2,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,2
2608,1,1,1,3,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2
2609,2,0,0,1,0,2,2,1,3,0,2,0,0,1,2,3,1,1,2,0,2,0,0,2,0,0,2
2610,2,1,0,1,0,2,3,0,0,0,2,0,0,1,2,2,1,1,0,2,3,0,3,0,0,0,2
2611,0,1,1,3,1,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0
2612,0,1,1,3,1,0,0,0,1,1,1,2,2,1,0,0,1,0,3,0,0,0,0,0,1,0,0
2613,1,1,1,2,1,0,0,0,1,1,2,2,2,1,0,0,1,1,2,0,0,0,0,1,1,0,0
2614,2,1,2,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,1,0,0,2,0,0,0
2615,2,1,1,2,0,0,0,1,3,0,0,1,1,1,0,3,1,0,2,0,0,0,0,3,0,0,0
2616,2,1,2,3,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0
2617,0,1,1,2,1,3,3,0,1,1,3,0,0,1,1,0,1,1,3,1,2,0,3,0,1,0,2
2618,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0
2619,2,0,0,2,0,2,1,2,3,0,2,0,0,1,0,3,1,0,2,0,0,0,0,3,0,0,2
2620,0,1,1,2,1,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,2,1,0,1
2621,1,1,1,2,1,0,0,0,2,1,1,2,2,1,0,0,1,1,0,0,0,1,0,1,1,0,0
2622,1,1,1,2,1,0,0,1,2,1,2,1,1,1,0,2,1,1,2,0,1,0,0,1,1,0,0
2623,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,2,1,1,2,0,1,0,0,0,1,0,2
2624,1,1,1,1,1,0,0,2,2,1,3,2,1,1,0,0,1,1,2,0,0,0,0,3,1,0,0
2625,0,1,1,3,1,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0
2626,2,0,0,2,0,0,0,1,2,0,1,0,0,1,0,2,1,0,0,0,1,0,0,2,0,0,2
2627,0,1,1,1,1,0,0,0,1,1,2,2,2,1,0,0,1,1,2,0,0,1,0,1,1,0,0
2628,0,1,1,1,1,0,0,1,2,1,0,2,1,1,0,1,1,1,3,0,0,1,0,1,1,0,0
2629,0,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1
2630,2,1,2,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0
2631,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
2632,0,1,1,3,1,0,0,1,2,1,0,2,2,1,0,2,1,0,1,0,0,1,0,2,1,0,0
2633,1,1,1,2,1,3,3,1,2,1,3,0,0,1,1,0,1,0,2,1,2,1,0,2,1,0,2
2634,1,1,1,2,1,3,3,0,0,1,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,0,2
2635,2,1,1,2,0,0,0,0,0,0,2,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0
2636,1,1,1,2,0,0,0,1,2,1,1,1,1,1,0,2,1,1,0,0,0,1,0,2,0,0,0
2637,0,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
2638,2,1,0,1,0,0,0,1,2,0,1,2,1,1,0,2,1,1,0,0,0,0,0,3,0,0,2
2639,0,1,0,1,1,0,0,0,1,1,2,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,0
2640,1,1,0,3,1,2,2,2,2,1,1,0,0,1,1,1,1,0,0,1,1,0,0,2,1,1,0
2641,0,1,1,2,1,0,0,0,1,1,0,1,1,1,0,2,1,1,3,0,0,1,0,1,1,0,0
2642,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0
2643,0,1,0,2,1,0,0,0,1,1,1,0,0,1,0,1,1,1,2,0,1,1,0,0,0,0,2
2644,3,1,1,2,1,0,0,2,2,1,2,1,1,1,0,0,1,0,3,0,1,0,0,2,1,0,0
2645,0,1,1,1,1,3,3,0,1,1,1,0,0,1,1,1,1,1,1,2,2,0,1,1,1,0,2
2646,1,1,1,2,1,0,0,1,2,1,2,0,0,1,0,0,1,1,2,0,1,0,0,2,1,0,2
2647,2,1,1,3,0,0,0,1,2,1,1,1,1,1,0,2,1,0,0,0,1,0,0,2,0,0,0
2648,0,1,1,2,1,0,0,0,1,1,0,2,2,1,0,1,1,1,1,0,1,1,0,1,1,0,0
2649,1,1,1,2,0,1,1,0,0,0,2,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,2
2650,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2
2651,1,1,1,3,0,0,0,0,0,0,2,2,2,1,0,3,1,0,0,0,0,0,0,1,0,0,0
2652,0,1,2,2,1,0,0,0,2,1,2,2,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0
2653,2,1,1,1,0,0,0,0,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
2654,0,1,2,2,1,0,0,0,0,1,0,2,2,0,0,2,1,1,1,0,0,1,0,0,1,0,0
2655,2,1,2,2,0,0,0,0,0,0,2,1,1,0,0,2,1,0,2,0,1,0,0,1,0,0,0
2656,1,1,2,3,0,0,0,0,2,1,1,2,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0
2657,1,1,1,2,1,0,0,2,2,1,1,1,1,1,0,2,1,1,2,0,0,0,0,3,1,0,0
2658,0,1,2,3,1,0,0,0,1,1,2,2,2,0,0,0,1,0,1,0,1,1,0,1,1,0,0
2659,1,1,1,2,0,0,0,1,2,0,2,2,2,1,0,2,1,1,2,0,0,1,0,2,0,0,1
2660,0,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0
2661,1,1,1,3,0,0,0,1,2,1,2,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0
2662,1,1,1,2,0,0,0,1,2,1,3,2,2,1,0,2,1,1,3,0,0,0,0,2,0,0,0
2663,1,1,1,2,1,3,3,1,2,1,1,0,0,1,1,1,1,1,2,2,2,0,0,1,1,0,2
2664,2,1,1,2,0,0,0,1,2,1,3,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1
2665,0,1,2,2,1,3,3,0,1,1,2,0,0,1,1,0,1,1,1,0,1,0,3,0,1,0,1
2666,1,1,1,3,0,3,3,1,2,1,2,0,0,1,2,2,1,0,0,1,2,0,0,2,0,0,0
2667,1,1,1,3,0,0,0,1,1,1,1,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
2668,2,1,1,2,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0
2669,1,1,0,1,0,0,0,1,2,1,0,2,1,1,0,2,1,1,2,0,1,0,0,2,0,0,0
2670,0,1,1,3,1,1,1,0,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2671,2,1,1,2,0,0,0,1,2,0,1,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,2
2672,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
2673,2,1,1,1,0,0,0,1,2,0,1,2,1,1,0,2,1,1,3,0,0,0,0,3,0,0,1
2674,2,1,2,3,0,0,0,1,2,1,3,2,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0
2675,2,0,0,2,1,0,0,1,3,0,2,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,2
2676,1,1,1,2,0,0,0,0,1,1,1,2,2,1,0,1,1,1,2,0,0,0,0,1,0,0,0
2677,1,1,1,2,1,0,0,1,2,1,1,1,1,1,0,0,1,0,2,0,0,1,0,2,1,0,0
2678,0,1,0,1,1,0,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,0,0,0,1,0,0
2679,0,1,2,3,0,0,0,1,1,1,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,0
2680,2,1,1,2,0,1,1,0,3,0,0,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,2
2681,1,1,1,3,1,0,0,0,0,0,2,2,2,1,0,2,1,0,0,0,0,1,0,0,1,0,0
2682,1,1,1,2,0,1,1,1,2,0,1,0,0,1,0,2,1,1,2,0,0,0,0,3,0,0,2
2683,2,1,1,3,0,3,2,2,3,0,2,0,0,1,2,3,1,0,0,2,2,0,0,3,0,0,2
2684,1,1,2,2,0,0,0,1,1,1,2,2,2,0,0,2,1,1,2,0,1,0,0,2,0,0,0
2685,2,1,1,2,0,0,0,1,3,0,1,1,1,1,0,3,1,0,0,0,0,0,0,2,0,0,0
2686,0,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
2687,0,1,1,2,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0
2688,0,1,2,3,1,0,0,0,1,1,1,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2689,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,1,0,2,0,1,0,0,0,1,0,0
2690,0,1,2,1,1,3,3,0,1,1,2,0,0,1,1,0,1,1,2,1,2,1,2,0,1,0,2
2691,1,1,1,3,1,0,0,0,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0
2692,1,1,1,2,0,2,2,0,0,0,2,0,0,1,2,2,1,1,2,0,2,0,0,2,0,0,2
2693,0,1,1,0,1,1,1,0,1,1,2,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2
2694,1,1,1,2,1,0,0,2,2,1,2,1,1,1,0,1,1,0,0,0,1,0,0,3,0,0,0
2695,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2696,1,0,0,3,0,0,0,1,2,0,1,2,2,1,0,2,1,0,0,0,0,1,0,2,0,0,0
2697,1,1,0,3,1,2,2,2,2,1,1,0,0,1,1,0,1,0,0,1,1,0,2,2,1,0,1
2698,1,1,1,2,0,0,0,1,2,0,1,1,1,1,0,2,1,1,2,0,1,0,0,3,0,0,0
2699,2,0,0,3,0,0,0,1,3,0,1,2,2,1,0,3,1,0,0,0,0,0,0,1,0,0,0
2700,0,1,1,1,1,2,2,0,1,1,2,0,0,1,1,0,1,1,1,1,2,1,0,0,1,0,2
2701,2,1,1,2,1,2,2,1,3,1,2,2,2,1,2,3,1,0,0,0,2,0,0,2,0,1,0
2702,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,1,2,0,0,1,0,0,1,0,0
2703,0,1,1,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,2
2704,0,1,1,1,1,0,0,0,1,1,1,2,2,1,0,0,1,1,3,0,0,0,0,0,1,0,0
2705,0,1,1,2,0,3,3,0,1,1,2,0,0,1,2,2,1,1,3,0,2,1,0,2,0,1,2
2706,2,1,1,3,0,0,0,2,2,1,2,0,0,1,0,2,1,0,0,0,1,1,0,3,0,0,2
2707,1,1,1,2,1,0,0,2,2,1,1,0,0,1,0,0,1,1,2,0,0,0,0,3,0,0,2
2708,1,1,1,2,0,0,0,0,2,1,2,1,1,1,0,2,1,1,2,0,0,0,0,0,0,0,0
2709,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0
2710,1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,2,1,1,2,0,0,1,0,0,1,0,0
